date,asset_id,bid,ask,last,volume,market_cap_usd,source,event_type,precision_status,source_reference,observed_at,period_end,frequency
2024-06-24,rally-dimaggio2,,,9.5,0.0,19000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-06-24T00:00:00Z,2024-06-30,quarterly
2024-09-27,rally-dimaggio2,,,9.0,0.0,18000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-09-27T00:00:00Z,2024-09-30,quarterly
2024-12-30,rally-dimaggio2,,,9.0,0.0,18000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-12-30T00:00:00Z,2024-12-31,quarterly
2025-03-28,rally-dimaggio2,,,8.95,0.0,17900.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-03-28T00:00:00Z,2025-03-31,quarterly
2025-06-30,rally-dimaggio2,,,7.55,0.0,15100.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-06-30T00:00:00Z,2025-06-30,quarterly
2025-09-26,rally-dimaggio2,,,8.95,0.0,17900.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-09-26T00:00:00Z,2025-09-30,quarterly
2025-12-30,rally-dimaggio2,,,8.05,0.0,16100.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-12-30T00:00:00Z,2025-12-31,quarterly
2026-03-27,rally-dimaggio2,,,10.0,0.0,20000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-03-27T00:00:00Z,2026-03-31,quarterly
2026-06-30,rally-dimaggio2,,,10.0,0.0,20000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-06-30T00:00:00Z,2026-06-30,quarterly
2021-05-04,rally-dominos,,,6.1,0.0,12200.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-05-04T00:00:00Z,2021-06-30,quarterly
2021-07-23,rally-dominos,,,5.0,0.0,10000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-07-23T00:00:00Z,2021-09-30,quarterly
2021-10-21,rally-dominos,,,7.75,0.0,15500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-10-21T00:00:00Z,2021-12-31,quarterly
2022-03-28,rally-dominos,,,5.0,0.0,10000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-03-28T00:00:00Z,2022-03-31,quarterly
2022-06-27,rally-dominos,,,5.5,0.0,11000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-06-27T00:00:00Z,2022-06-30,quarterly
2022-09-26,rally-dominos,,,5.45,0.0,10900.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-09-26T00:00:00Z,2022-09-30,quarterly
2022-12-27,rally-dominos,,,5.45,0.0,10900.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-12-27T00:00:00Z,2022-12-31,quarterly
2023-03-27,rally-dominos,,,5.5,0.0,11000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-03-27T00:00:00Z,2023-03-31,quarterly
2023-06-26,rally-dominos,,,5.65,0.0,11300.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-06-26T00:00:00Z,2023-06-30,quarterly
2023-09-26,rally-dominos,,,5.7,0.0,11400.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-09-26T00:00:00Z,2023-09-30,quarterly
2023-12-29,rally-dominos,,,3.25,0.0,6500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2023-12-29T00:00:00Z,2023-12-31,quarterly
2024-03-26,rally-dominos,,,5.6,0.0,11200.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-03-26T00:00:00Z,2024-03-31,quarterly
2024-06-25,rally-dominos,,,4.5,0.0,9000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-06-25T00:00:00Z,2024-06-30,quarterly
2024-09-30,rally-dominos,,,5.0,0.0,10000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-09-30T00:00:00Z,2024-09-30,quarterly
2024-12-31,rally-dominos,,,5.1,0.0,10200.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2024-12-31T00:00:00Z,2024-12-31,quarterly
2025-03-26,rally-dominos,,,4.3,0.0,8600.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-03-26T00:00:00Z,2025-03-31,quarterly
2025-06-25,rally-dominos,,,5.5,0.0,11000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-06-25T00:00:00Z,2025-06-30,quarterly
2025-09-30,rally-dominos,,,5.45,0.0,10900.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-09-30T00:00:00Z,2025-09-30,quarterly
2025-12-30,rally-dominos,,,5.15,0.0,10300.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2025-12-30T00:00:00Z,2025-12-31,quarterly
2026-03-26,rally-dominos,,,5.9,0.0,11800.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-03-26T00:00:00Z,2026-03-31,quarterly
2026-06-25,rally-dominos,,,5.1,0.0,10200.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2026-06-25T00:00:00Z,2026-06-30,quarterly
2020-10-13,rally-gmtblack1,,,28.0,0.0,28000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2020-10-13T00:00:00Z,2020-09-30,quarterly
2021-01-14,rally-gmtblack1,,,28.0,0.0,28000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-01-14T00:00:00Z,2020-12-31,quarterly
2021-03-18,rally-gmtblack1,,,25.0,0.0,25000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-03-18T00:00:00Z,2021-03-31,quarterly
2021-06-01,rally-gmtblack1,,,25.5,0.0,25500.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-06-01T00:00:00Z,2021-06-30,quarterly
2021-08-19,rally-gmtblack1,,,28.0,0.0,28000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2021-08-19T00:00:00Z,2021-09-30,quarterly
2022-01-10,rally-gmtblack1,,,26.0,0.0,26000.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-01-10T00:00:00Z,2021-12-31,quarterly
2022-03-28,rally-gmtblack1,,,26.3,0.0,26300.0,manual:chart_observation:exact:rally_app_chart,chart_observation,exact,Rally App,2022-03-28T00:00:00Z,2022-03-31,quarterly
