date,universe,category,weighting_method,asset_id,ticker,constituent_status,units_held,price,price_source,position_value,portfolio_weight,entry_date,exit_date,terminal_proceeds,realized_pl,rebalance_trade_value
2022-11-30,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.3690544303314645,20.0,asof_observed_or_offering,27.38108860662929,0.25,2020-02-01,,0.0,0.0,
2022-11-30,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,0.9778960216653318,28.0,asof_observed_or_offering,27.38108860662929,0.25,2020-06-01,,0.0,0.0,
2022-11-30,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.507057196419061,54.0,asof_observed_or_offering,27.381088606629294,0.25000000000000006,2020-05-01,,0.0,0.0,
2022-11-30,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.8053261354890968,34.0,asof_observed_or_offering,27.38108860662929,0.25,2020-09-01,,0.0,0.0,
2022-12-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.3690544303314645,20.0,asof_observed_or_offering,27.38108860662929,0.25,2020-02-01,,0.0,0.0,
2022-12-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,0.9778960216653318,28.0,asof_observed_or_offering,27.38108860662929,0.25,2020-06-01,,0.0,0.0,
2022-12-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.507057196419061,54.0,asof_observed_or_offering,27.381088606629294,0.25000000000000006,2020-05-01,,0.0,0.0,
2022-12-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.8053261354890968,34.0,asof_observed_or_offering,27.38108860662929,0.25,2020-09-01,,0.0,0.0,
2023-01-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.3690544303314645,20.0,asof_observed_or_offering,27.38108860662929,0.25,2020-02-01,,0.0,0.0,
2023-01-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,0.9778960216653318,28.0,asof_observed_or_offering,27.38108860662929,0.25,2020-06-01,,0.0,0.0,
2023-01-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.507057196419061,54.0,asof_observed_or_offering,27.381088606629294,0.25000000000000006,2020-05-01,,0.0,0.0,
2023-01-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.8053261354890968,34.0,asof_observed_or_offering,27.38108860662929,0.25,2020-09-01,,0.0,0.0,
2023-02-28,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.3690544303314645,20.0,asof_observed_or_offering,27.38108860662929,0.25,2020-02-01,,0.0,0.0,
2023-02-28,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,0.9778960216653318,28.0,asof_observed_or_offering,27.38108860662929,0.25,2020-06-01,,0.0,0.0,
2023-02-28,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.507057196419061,54.0,asof_observed_or_offering,27.381088606629294,0.25000000000000006,2020-05-01,,0.0,0.0,
2023-02-28,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.8053261354890968,34.0,asof_observed_or_offering,27.38108860662929,0.25,2020-09-01,,0.0,0.0,
2023-03-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.262097052961819,20.0,asof_observed_or_offering,25.241941059236378,0.25,2020-02-01,,0.0,0.0,
2023-03-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3112696654148768,19.25,asof_observed_or_offering,25.241941059236378,0.25,2020-06-01,,0.0,0.0,
2023-03-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.46744335294882183,54.0,asof_observed_or_offering,25.241941059236378,0.25,2020-05-01,,0.0,0.0,
2023-03-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7424100311540112,34.0,asof_observed_or_offering,25.241941059236378,0.25,2020-09-01,,0.0,0.0,
2023-04-30,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.262097052961819,20.0,asof_observed_or_offering,25.241941059236378,0.25,2020-02-01,,0.0,0.0,
2023-04-30,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3112696654148768,19.25,asof_observed_or_offering,25.241941059236378,0.25,2020-06-01,,0.0,0.0,
2023-04-30,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.46744335294882183,54.0,asof_observed_or_offering,25.241941059236378,0.25,2020-05-01,,0.0,0.0,
2023-04-30,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7424100311540112,34.0,asof_observed_or_offering,25.241941059236378,0.25,2020-09-01,,0.0,0.0,
2023-05-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.262097052961819,20.0,asof_observed_or_offering,25.241941059236378,0.25,2020-02-01,,0.0,0.0,
2023-05-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3112696654148768,19.25,asof_observed_or_offering,25.241941059236378,0.25,2020-06-01,,0.0,0.0,
2023-05-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.46744335294882183,54.0,asof_observed_or_offering,25.241941059236378,0.25,2020-05-01,,0.0,0.0,
2023-05-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7424100311540112,34.0,asof_observed_or_offering,25.241941059236378,0.25,2020-09-01,,0.0,0.0,
2023-06-30,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2023-06-30,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2023-06-30,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2023-06-30,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2023-07-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2023-07-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2023-07-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2023-07-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2023-08-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2023-08-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2023-08-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2023-08-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2023-09-30,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2023-09-30,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2023-09-30,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2023-09-30,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2023-10-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2023-10-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2023-10-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2023-10-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2023-11-30,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2023-11-30,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2023-11-30,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2023-11-30,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2023-12-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2023-12-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2023-12-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2023-12-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2024-01-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2024-01-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2024-01-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2024-01-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2024-02-29,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2024-02-29,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2024-02-29,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2024-02-29,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2024-03-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2024-03-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2024-03-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2024-03-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2024-04-30,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2024-04-30,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2024-04-30,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2024-04-30,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2024-05-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2024-05-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2024-05-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2024-05-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2024-06-30,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2024-06-30,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2024-06-30,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2024-06-30,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2024-07-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2024-07-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2024-07-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2024-07-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2024-08-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2024-08-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2024-08-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2024-08-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2024-09-30,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2024-09-30,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2024-09-30,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2024-09-30,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2024-10-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2024-10-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2024-10-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2024-10-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2024-11-30,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2024-11-30,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2024-11-30,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2024-11-30,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2024-12-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2024-12-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2024-12-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2024-12-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2025-01-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2025-01-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2025-01-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2025-01-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2025-02-28,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.2852973664353817,20.0,asof_observed_or_offering,25.705947328707634,0.25,2020-02-01,,0.0,0.0,
2025-02-28,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.3353738872055914,19.25,asof_observed_or_offering,25.705947328707634,0.25,2020-06-01,,0.0,0.0,
2025-02-28,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.47603606164273393,54.0,asof_observed_or_offering,25.705947328707634,0.25,2020-05-01,,0.0,0.0,
2025-02-28,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.7042725295536338,36.5,asof_observed_or_offering,25.705947328707634,0.25,2020-09-01,,0.0,0.0,
2025-03-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.212229091494192,20.0,asof_observed_or_offering,24.244581829883842,0.25,2020-02-01,,0.0,0.0,
2025-03-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.2594587963576023,19.25,asof_observed_or_offering,24.244581829883845,0.25000000000000006,2020-06-01,,0.0,0.0,
2025-03-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.4489737375904415,54.0,asof_observed_or_offering,24.244581829883842,0.25,2020-05-01,,0.0,0.0,
2025-03-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.8597369443221221,28.2,asof_observed_or_offering,24.244581829883842,0.25,2020-09-01,,0.0,0.0,
2025-04-30,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.212229091494192,20.0,asof_observed_or_offering,24.244581829883842,0.25,2020-02-01,,0.0,0.0,
2025-04-30,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.2594587963576023,19.25,asof_observed_or_offering,24.244581829883845,0.25000000000000006,2020-06-01,,0.0,0.0,
2025-04-30,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.4489737375904415,54.0,asof_observed_or_offering,24.244581829883842,0.25,2020-05-01,,0.0,0.0,
2025-04-30,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.8597369443221221,28.2,asof_observed_or_offering,24.244581829883842,0.25,2020-09-01,,0.0,0.0,
2025-05-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.212229091494192,20.0,asof_observed_or_offering,24.244581829883842,0.25,2020-02-01,,0.0,0.0,
2025-05-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.2594587963576023,19.25,asof_observed_or_offering,24.244581829883845,0.25000000000000006,2020-06-01,,0.0,0.0,
2025-05-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.4489737375904415,54.0,asof_observed_or_offering,24.244581829883842,0.25,2020-05-01,,0.0,0.0,
2025-05-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.8597369443221221,28.2,asof_observed_or_offering,24.244581829883842,0.25,2020-09-01,,0.0,0.0,
2025-06-30,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.3820271379978113,20.0,asof_observed_or_offering,27.640542759956226,0.25,2020-02-01,,0.0,0.0,
2025-06-30,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.4358723511665572,19.25,asof_observed_or_offering,27.640542759956226,0.25,2020-06-01,,0.0,0.0,
2025-06-30,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.5118619029621523,54.0,asof_observed_or_offering,27.640542759956222,0.24999999999999997,2020-05-01,,0.0,0.0,
2025-06-30,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.6281941536353688,44.0,asof_observed_or_offering,27.640542759956226,0.25,2020-09-01,,0.0,0.0,
2025-07-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.3820271379978113,20.0,asof_observed_or_offering,27.640542759956226,0.25,2020-02-01,,0.0,0.0,
2025-07-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.4358723511665572,19.25,asof_observed_or_offering,27.640542759956226,0.25,2020-06-01,,0.0,0.0,
2025-07-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.5118619029621523,54.0,asof_observed_or_offering,27.640542759956222,0.24999999999999997,2020-05-01,,0.0,0.0,
2025-07-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.6281941536353688,44.0,asof_observed_or_offering,27.640542759956226,0.25,2020-09-01,,0.0,0.0,
2025-08-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.3820271379978113,20.0,asof_observed_or_offering,27.640542759956226,0.25,2020-02-01,,0.0,0.0,
2025-08-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.4358723511665572,19.25,asof_observed_or_offering,27.640542759956226,0.25,2020-06-01,,0.0,0.0,
2025-08-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.5118619029621523,54.0,asof_observed_or_offering,27.640542759956222,0.24999999999999997,2020-05-01,,0.0,0.0,
2025-08-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.6281941536353688,44.0,asof_observed_or_offering,27.640542759956226,0.25,2020-09-01,,0.0,0.0,
2025-09-30,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.3820271379978113,20.0,asof_observed_or_offering,27.640542759956226,0.25,2020-02-01,,0.0,0.0,
2025-09-30,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.4358723511665572,19.25,asof_observed_or_offering,27.640542759956226,0.25,2020-06-01,,0.0,0.0,
2025-09-30,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.5118619029621523,54.0,asof_observed_or_offering,27.640542759956222,0.24999999999999997,2020-05-01,,0.0,0.0,
2025-09-30,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.6281941536353688,44.0,asof_observed_or_offering,27.640542759956226,0.25,2020-09-01,,0.0,0.0,
2025-10-31,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.3820271379978113,20.0,asof_observed_or_offering,27.640542759956226,0.25,2020-02-01,,0.0,0.0,
2025-10-31,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.4358723511665572,19.25,asof_observed_or_offering,27.640542759956226,0.25,2020-06-01,,0.0,0.0,
2025-10-31,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.5118619029621523,54.0,asof_observed_or_offering,27.640542759956222,0.24999999999999997,2020-05-01,,0.0,0.0,
2025-10-31,category,handbags,equal_weight,rally-soblack,SOBLACK,included_in_index,0.6281941536353688,44.0,asof_observed_or_offering,27.640542759956226,0.25,2020-09-01,,0.0,0.0,
2025-11-30,category,handbags,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,1.3820271379978113,20.0,asof_observed_or_offering,27.640542759956226,0.25,2020-02-01,,0.0,0.0,
2025-11-30,category,handbags,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,1.4358723511665572,19.25,asof_observed_or_offering,27.640542759956226,0.25,2020-06-01,,0.0,0.0,
2025-11-30,category,handbags,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.5118619029621523,54.0,asof_observed_or_offering,27.640542759956222,0.24999999999999997,2020-05-01,,0.0,0.0,
