series_id,cik,accession_number,filing_type,filing_date,filing_url,series_name,asset_name,offering_price,shares,acquisition_cost,offering_expenses,status,source_confidence
0001688804-0001688804-25-000007-Series #MAYC9114,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #MAYC9114,Number 9114 Mutant Ape Yacht Club NFT with M2 Stunt Jacket,5.0,17500.0,,1066.0,closed,0.88
0001688804-0001688804-25-000007-Series #VFRNDS1,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #VFRNDS1,VeeFriends Original Sharing Squirrel Drawing by Gary Vee,10.0,27500.0,,19642.0,closed,0.88
0001688804-0001688804-25-000007-Series #MBIRD2754,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #MBIRD2754,Number 2754 Moonbird NFT with Raincloud Headwear,5.0,12000.0,,17964.0,closed,0.88
0001688804-0001688804-25-000007-Series #VEEFRND1,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #VEEFRND1,VeeFriends Energetic Electric Eel NFT with Rare Admission Attribute,5.0,6720.0,,6841.0,closed,0.88
0001688804-0001688804-25-000007-Series #TREASURE,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #TREASURE,1883 First Edition copy of Treasure Island By Robert Stevenson,5.0,4500.0,,2244.0,closed,0.88
0001688804-0001688804-25-000007-Series #MACWORLD1,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #MACWORLD1,1984 Steve Jobs and Steve Wozniak Signed Issue of Macworld #1,11.25,20000.0,,17673.0,exit,0.88
0001688804-0001688804-25-000007-Series #KENNERSET,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #KENNERSET,1978 Kenner Star Wars Early Bird Set graded AFA 75,10.0,1250.0,,1024.0,closed,0.88
0001688804-0001688804-25-000007-Series #LEDZEPP1,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #LEDZEPP1,"Led Zeppelin I Album Signed By Jimmy Page, Robert Plant, John Bonham & John Paul Jones authenticated by Beckett",6.0,8000.0,,4420.0,closed,0.88
0001688804-0001688804-25-000007-Series #VEEVIPER,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #VEEVIPER,2022 Gary Vee Original Veecon Exclusive Viper Drawing authenticated by PSA,5.0,15000.0,,2779.0,closed,0.88
0001688804-0001688804-25-000007-Series #BEEPLE1,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #BEEPLE1,Number #163/207 Into the Ether Beeple Everydays 2020 Collection NFT,5.0,13600.0,,8896.0,closed,0.88
0001688804-0001688804-25-000007-Series #WARHOL1,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #WARHOL1,1967 Andy Warhol Marilyn Monroe Signed Print Stamp-Numbered 140/250,10.0,17000.0,,3359.0,closed,0.88
0001688804-0001688804-25-000007-Series #GAMEBOY,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #GAMEBOY,1989 Factory Sealed Nintendo Game Boy graded VGA 85,5.0,4500.0,,866.0,closed,0.88
0001688804-0001688804-25-000007-Series #CROESUS,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #CROESUS,561-546 BC First Gold Coin graded NGC CH XF,8.0,8000.0,,4355.0,closed,0.88
0001688804-0001688804-25-000007-Series #SACHS1,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #SACHS1,"Tom Sachs Rocket Factory ""Gamechanger"" NFT with USPS Brand",10.0,2150.0,,4346.0,closed,0.88
0001688804-0001688804-25-000007-Series #32RUTH,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #32RUTH,1932 Babe Ruth Called Shot Ticket Stub graded PSA 6,5.0,19000.0,,7738.0,closed,0.88
0001688804-0001688804-25-000007-Series #ELON1,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #ELON1,Elon Musk Signed Dollar Bill authenticated by PSA,2.0,3750.0,,207.0,closed,0.88
0001688804-0001688804-25-000007-Series #105,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #105,the 105.eth ENS Domain,4.0,10000.0,,,closed,0.88
0001688804-0001688804-25-000007-Series #R2D2,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #R2D2,1977 Star Wars Dark Blue Dome R2-D2 Action Figure graded CAS 85,5.0,2000.0,,1056.0,closed,0.88
0001688804-0001688804-25-000007-Series #VADER,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #VADER,1977 Star Wars Unpunched Darth Vader Action Figure graded CAS 85,5.0,1500.0,,287.0,closed,0.88
0001688804-0001688804-25-000007-Series #WARHOL2,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #WARHOL2,1969 Oyster Stew Campbell’s Soup II Signed and Stamp-Numbered Andy Warhol Print,10.0,6500.0,,909.0,closed,0.88
0001688804-0001688804-25-000007-Series #JEKYLL,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #JEKYLL,1886 First Edition copy of Strange Case of Dr Jekyll and Mr Hyde by Robert Stevenson,4.0,5000.0,,2169.0,closed,0.88
0001688804-0001688804-25-000007-Series #BUFFETT1,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #BUFFETT1,2000 Annual Berkshire Hathaway Inc. Shareholders Meeting Guide Signed by Warren Buffett,3.0,5000.0,,351.0,closed,0.88
0001688804-0001688804-25-000007-Series #DRACULA10,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #DRACULA10,1973 Tomb of Dracula #10 Comic Book published by Marvel graded CGC 9.8,10.0,4000.0,,3220.0,closed,0.88
0001688804-0001688804-25-000007-Series #PAPPY1,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #PAPPY1,"Collection of 10, 12, 13, 15, 20, and 23 Year Old Pappy Van Winkle Bourbon",7.0,2000.0,,567.0,closed,0.88
0001688804-0001688804-25-000007-Series #1857COIN,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #1857COIN,1857-S $20 Coin Salvaged from the SS Central America graded PCGS MS66,5.0,5000.0,,587.0,closed,0.88
0001688804-0001688804-25-000007-Series #94CSI,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #94CSI,1994 BMW 850CSi,14.25,10000.0,,8814.0,exit,0.88
0001688804-0001688804-25-000007-Series #ANDYPELE,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #ANDYPELE,1977 Andy Warhol Pelé Polaroid Portrait Photo,4.0,6500.0,,363.0,closed,0.88
0001688804-0001688804-25-000007-Series #BOBAFETT,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #BOBAFETT,1979 Kenner Star Wars Boba Fett Action Figure graded AFA 85,10.0,2600.0,,1517.0,closed,0.88
0001688804-0001688804-25-000007-Series #ELVIS,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #ELVIS,1977 Elvis Presley Last Live Performance Full Ticket graded PSA 8,8.0,5000.0,,3700.0,closed,0.88
0001688804-0001688804-25-000007-Series #GBOYCOLOR,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #GBOYCOLOR,1998 Factory Sealed Nintendo Game Boy Color graded VGA 85,4.0,1625.0,,197.0,closed,0.88
0001688804-0001688804-25-000007-Series #JETFIRE,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #JETFIRE,1985 Transformers Jetfire Fighter Jet graded AFA 85,5.0,1700.0,,736.0,closed,0.88
0001688804-0001688804-25-000007-Series #POPEBALL,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #POPEBALL,2022 Baseball Signed by Pope Francis,4.0,4750.0,,146.0,closed,0.88
0001688804-0001688804-25-000007-Series #RABBIT,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #RABBIT,1901 First Edition copy of The Tale of Peter Rabbit by Beatrix Potter,4.6,10000.0,,4259.0,closed,0.88
0001688804-0001688804-25-000007-Series #54AARON,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #54AARON,1954 Topps #128 Hank Aaron Rookie Card graded PSA NM-MT+ 8.5,10.0,17000.0,,245.0,exit,0.88
0001688804-0001688804-25-000007-Series #GRATEFUL1,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #GRATEFUL1,1966 Grateful Dead Skeleton & Roses Concert Poster graded CGC 9.6,10.0,12500.0,,11913.0,closed,0.88
0001688804-0001688804-25-000007-Series #BOBAPROTO,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #BOBAPROTO,1979 Kenner Star Wars Boba Fett Rocket-Firing L-Slot Prototype Action Figure graded AFA 80,10.0,15000.0,,7558.0,closed,0.88
0001688804-0001688804-25-000007-Series #ARSHAM1,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #ARSHAM1,1963 Arsham Studio Stone Island Mercedes-Benz Unimog 404,20.0,6750.0,,11478.0,closed,0.88
0001688804-0001688804-25-000007-Series #1,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #1,1941 Captain America Comics #1 Comic Book published by Timely Comics graded CGC 5.5,6.0,6.0,,6.0,closed,0.88
0001688804-0001688804-25-000007-Series #BATMAN,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #BATMAN,1940 Batman #1 Comic Book published by DC Comics graded CGC 8,10.0,144000180000.0,,67900.0,exit,0.88
0001688804-0001688804-25-000007-Series #1973,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #1973,#1973 Iron Man #55 Comic Book published by Marvel graded CGC 9.8,6.0,6.0,,6.0,closed,0.88
0001688804-0001688804-25-000007-Series #48,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #48,1966 Fantastic Four #48 Comic Book published by Marvel graded CGC 9.4,6.0,6.0,,6.0,closed,0.88
0001688804-0001688804-25-000007-Series #SCARFACE,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #SCARFACE,Al Pacino Screen Worn Tuxedo from Scarface,10.0,2000.0,,917.0,closed,0.88
0001688804-0001688804-25-000007-Series #ARSHAM2,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #ARSHAM2,1991 Daniel Arsham x RAUGH-Welt BEGRIFF Porsche 964 “RWBA” Slant Nose,10.0,31500.0,,8150.0,closed,0.88
0001688804-0001688804-25-000007-Series #LEBRON,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #LEBRON,A collection of ten (10) LeBron James game worn Los Angeles Lakers jerseys,10.0,50000.0,,41300.0,closed,0.88
0001688804-0001688804-25-000007-Series #94VTTT,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #94VTTT,1994 Lamborghini Diablo Vicious Traction Twin Turbo,20.0,29500.0,,1750.0,closed,0.88
0001688804-0001688804-25-000007-Series #52MANTLE,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #52MANTLE,1952 Topps #311 Mickey Mantle Card,13.2,100008.0,,3090.0,closed,0.88
0001688804-0001688804-25-000007-Series #71MAYS,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #71MAYS,1971 Willie Mays Jersey,28.5,2000.0,,1830.0,closed,0.88
0001688804-0001688804-25-000007-Series #RLEXPEPSI,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #RLEXPEPSI,Rolex GMT Master II 126710BLRO,8.9,2000.0,,22.0,closed,0.88
0001688804-0001688804-25-000007-Series #10COBB,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #10COBB,1910 E98 Ty Cobb Card,39.0,1000.0,,1510.0,exit,0.88
0001688804-0001688804-25-000007-Series #POTTER,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #POTTER,1997 First Edition Harry Potter,24.0,3000.0,,510.0,exit,0.88
0001688804-0001688804-25-000007-Series #TWOCITIES,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #TWOCITIES,First Edition A Tale of Two Cities,72.5,200.0,,55.0,closed,0.88
0001688804-0001688804-25-000007-Series #FROST,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #FROST,First Edition A Boy's Will,67.5,200.0,,865.0,closed,0.88
0001688804-0001688804-25-000007-Series #BIRKINBLU,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #BIRKINBLU,Bleu Saphir Lizard Hermès Birkin,58.0,1000.0,,170.0,exit,0.88
0001688804-0001688804-25-000007-Series #SMURF,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #SMURF,"Rolex Submariner Date ""Smurf"" Ref. 116619LB",17.25,2000.0,,2905.0,closed,0.88
0001688804-0001688804-25-000007-Series #70RLEX,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #70RLEX,1970 Rolex Ref. 5100 Beta 21,20.0,1000.0,,50.0,exit,0.88
0001688804-0001688804-25-000007-Series #EINSTEIN,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #EINSTEIN,First Edition of Philosopher-Scientist,7.25,2000.0,,855.0,closed,0.88
0001688804-0001688804-25-000007-Series #HONUS,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #HONUS,1909-1911 T206 Honus Wagner Card,52.0,10000.0,,5572.0,closed,0.88
0001688804-0001688804-25-000007-Series #75ALI,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #75ALI,1975 Muhammad Ali Boots worn in fight against Chuck Wepner,46.0,1000.0,,10.0,closed,0.88
0001688804-0001688804-25-000007-Series #71ALI,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #71ALI,1971 “Fight of the Century” Contract,15.5,2000.0,,1090.0,exit,0.88
0001688804-0001688804-25-000007-Series #APROAK,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #APROAK,Audemars Piguet Royal Oak Jumbo A-Series Ref.5402,75.0,1000.0,,63.0,exit,0.88
0001688804-0001688804-25-000007-Series #88JORDAN,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #88JORDAN,1988 Michael Jordan Nike Air Jordan III Sneakers,11.0,2000.0,,230.0,exit,0.88
0001688804-0001688804-25-000007-Series #BIRKINBOR,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #BIRKINBOR,2015 Hermès Birkin Bordeaux Shiny Porosus Crocodile with Gold Hardware,26.25,2000.0,,225.0,closed,0.88
0001688804-0001688804-25-000007-Series #33RUTH,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #33RUTH,1933 Goudey #144 Babe Ruth Card,38.5,2000.0,,603.0,exit,0.88
0001688804-0001688804-25-000007-Series #SPIDER1,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #SPIDER1,1963 Marvel Comics Amazing Spider-Man #1 CGC FN+ 6.5,22.0,1000.0,,230.0,closed,0.88
0001688804-0001688804-25-000007-Series #BATMAN3,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #BATMAN3,1940 D.C. Comics Batman #3 CGC NM 9.4,78.0,1000.0,,585.0,closed,0.88
0001688804-0001688804-25-000007-Series #ULYSSES,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #ULYSSES,1935 First Edition Ulysses,51.0,500.0,,695.0,closed,0.88
0001688804-0001688804-25-000007-Series #ROOSEVELT,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #ROOSEVELT,First Edition African Game Trails,19.5,1000.0,,1008.0,closed,0.88
0001688804-0001688804-25-000007-Series #56MANTLE,0001688804,0001688804-25-000007,1-SA,2025-09-29,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,Series #56MANTLE,1956 Topps #135 Mickey Mantle Card,1.0,10000.0,,650.0,closed,0.88
