date,universe,category,weighting_method,rebalance_frequency,index_level,portfolio_value,invested_asset_value,cash_value,pending_settlement_value,eligible_constituent_count,active_constituent_count,exited_constituent_count,realized_exit_proceeds,period_return,cumulative_return,rebalance_flag,calculation_version,drawdown,calculated_at
2019-11-30,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,1,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-12-31,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,1,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-01-31,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,1,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-02-29,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,2,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-03-31,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,2,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-04-30,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,2,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-05-31,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,3,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-06-30,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,4,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-07-31,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,4,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-08-31,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,4,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-09-30,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,6,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-10-31,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,6,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-11-30,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,6,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-12-31,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,7,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-01-31,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,8,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-02-28,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,8,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-03-31,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,8,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-04-30,category,handbags,equal_weight,monthly,100.0,100.0,0.0,100.0,0,8,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-05-31,category,handbags,equal_weight,monthly,100.0,100.0,100.0,0.0,0,9,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-06-30,category,handbags,equal_weight,monthly,100.0,100.0,100.0,0.0,0,9,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-07-31,category,handbags,equal_weight,monthly,100.0,100.0,100.0,0.0,0,9,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-08-31,category,handbags,equal_weight,monthly,100.0,100.0,100.0,0.0,0,9,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-09-30,category,handbags,equal_weight,monthly,100.0,100.0,100.0,0.0,0,10,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-10-31,category,handbags,equal_weight,monthly,100.0,100.0,100.0,0.0,0,10,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-11-30,category,handbags,equal_weight,monthly,100.0,100.0,100.0,0.0,0,10,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-12-31,category,handbags,equal_weight,monthly,100.0,100.0,100.0,0.0,0,10,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-01-31,category,handbags,equal_weight,monthly,100.0,100.0,100.0,0.0,0,10,2,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-02-28,category,handbags,equal_weight,monthly,100.0,100.0,100.0,0.0,0,10,2,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-03-31,category,handbags,equal_weight,monthly,100.0,100.0,100.0,0.0,0,10,2,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-04-30,category,handbags,equal_weight,monthly,100.0,100.0,100.0,0.0,0,10,2,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-05-31,category,handbags,equal_weight,monthly,100.0,100.0,100.0,0.0,0,10,2,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-06-30,category,handbags,equal_weight,monthly,105.61277033985581,105.61277033985581,105.61277033985581,0.0,0,10,3,0,0.0,0.056127703398558104,0.056127703398558104,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-07-31,category,handbags,equal_weight,monthly,105.61277033985581,105.61277033985581,105.61277033985581,0.0,0,10,3,0,0.0,0.0,0.056127703398558104,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-08-31,category,handbags,equal_weight,monthly,105.61277033985581,105.61277033985581,105.61277033985581,0.0,0,10,3,0,0.0,0.0,0.056127703398558104,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-09-30,category,handbags,equal_weight,monthly,109.52435442651716,109.52435442651716,109.52435442651716,0.0,0,10,4,0,0.0,0.0370370370370372,0.09524354426517156,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-10-31,category,handbags,equal_weight,monthly,109.52435442651716,109.52435442651716,109.52435442651716,0.0,0,10,4,0,0.0,0.0,0.09524354426517156,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-11-30,category,handbags,equal_weight,monthly,109.52435442651716,109.52435442651716,109.52435442651716,0.0,0,10,4,0,0.0,0.0,0.09524354426517156,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-12-31,category,handbags,equal_weight,monthly,109.52435442651716,109.52435442651716,109.52435442651716,0.0,0,10,4,0,0.0,0.0,0.09524354426517156,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2023-01-31,category,handbags,equal_weight,monthly,109.52435442651716,109.52435442651716,109.52435442651716,0.0,0,10,4,0,0.0,0.0,0.09524354426517156,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2023-02-28,category,handbags,equal_weight,monthly,109.52435442651716,109.52435442651716,109.52435442651716,0.0,0,10,4,0,0.0,0.0,0.09524354426517156,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2023-03-31,category,handbags,equal_weight,monthly,100.96776423694551,100.96776423694551,100.96776423694551,0.0,0,10,4,0,0.0,-0.078125,0.00967764236945512,True,total_return_index_v1,-0.078125,2026-07-17T23:17:26.908450+00:00
2023-04-30,category,handbags,equal_weight,monthly,100.96776423694551,100.96776423694551,100.96776423694551,0.0,0,10,4,0,0.0,0.0,0.00967764236945512,True,total_return_index_v1,-0.078125,2026-07-17T23:17:26.908450+00:00
2023-05-31,category,handbags,equal_weight,monthly,100.96776423694551,100.96776423694551,100.96776423694551,0.0,0,10,4,1,0.0,0.0,0.00967764236945512,True,total_return_index_v1,-0.078125,2026-07-17T23:17:26.908450+00:00
2023-06-30,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.018382352941176405,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2023-07-31,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2023-08-31,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2023-09-30,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2023-10-31,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2023-11-30,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2023-12-31,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2024-01-31,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2024-02-29,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2024-03-31,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2024-04-30,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2024-05-31,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2024-06-30,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2024-07-31,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2024-08-31,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2024-09-30,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2024-10-31,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2024-11-30,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,1,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2024-12-31,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,2,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2025-01-31,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,2,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2025-02-28,category,handbags,equal_weight,monthly,102.82378931483053,102.82378931483053,102.82378931483053,0.0,0,10,4,2,0.0,0.0,0.028237893148305382,True,total_return_index_v1,-0.06117876838235292,2026-07-17T23:17:26.908450+00:00
2025-03-31,category,handbags,equal_weight,monthly,96.97832731953537,96.97832731953537,96.97832731953537,0.0,0,10,4,2,0.0,-0.05684931506849322,-0.030216726804646377,True,total_return_index_v1,-0.11455011237157542,2026-07-17T23:17:26.908450+00:00
2025-04-30,category,handbags,equal_weight,monthly,96.97832731953537,96.97832731953537,96.97832731953537,0.0,0,10,4,3,0.0,0.0,-0.030216726804646377,True,total_return_index_v1,-0.11455011237157542,2026-07-17T23:17:26.908450+00:00
2025-05-31,category,handbags,equal_weight,monthly,96.97832731953537,96.97832731953537,96.97832731953537,0.0,0,10,4,3,0.0,0.0,-0.030216726804646377,True,total_return_index_v1,-0.11455011237157542,2026-07-17T23:17:26.908450+00:00
2025-06-30,category,handbags,equal_weight,monthly,110.56217103982489,110.5621710398249,110.5621710398249,0.0,0,10,4,3,0.0,0.1400709219858156,0.10562171039824886,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2025-07-31,category,handbags,equal_weight,monthly,110.56217103982489,110.5621710398249,110.5621710398249,0.0,0,10,4,3,0.0,0.0,0.10562171039824886,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2025-08-31,category,handbags,equal_weight,monthly,110.56217103982489,110.5621710398249,110.5621710398249,0.0,0,10,4,3,0.0,0.0,0.10562171039824886,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2025-09-30,category,handbags,equal_weight,monthly,110.56217103982489,110.5621710398249,110.5621710398249,0.0,0,10,4,3,0.0,0.0,0.10562171039824886,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2025-10-31,category,handbags,equal_weight,monthly,110.56217103982489,110.5621710398249,110.5621710398249,0.0,0,10,4,3,0.0,0.0,0.10562171039824886,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2025-11-30,category,handbags,equal_weight,monthly,110.56217103982489,110.5621710398249,110.5621710398249,0.0,0,10,4,3,0.0,0.0,0.10562171039824886,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2025-12-31,category,handbags,equal_weight,monthly,107.97726842986602,107.97726842986603,107.97726842986603,0.0,0,10,4,3,0.0,-0.023379629629629695,0.07977268429866013,True,total_return_index_v1,-0.023379629629629695,2026-07-17T23:17:26.908450+00:00
2026-01-31,category,handbags,equal_weight,monthly,107.97726842986602,107.97726842986603,107.97726842986603,0.0,0,10,4,3,0.0,0.0,0.07977268429866013,True,total_return_index_v1,-0.023379629629629695,2026-07-17T23:17:26.908450+00:00
2026-02-28,category,handbags,equal_weight,monthly,107.97726842986602,107.97726842986603,107.97726842986603,0.0,0,10,4,3,0.0,0.0,0.07977268429866013,True,total_return_index_v1,-0.023379629629629695,2026-07-17T23:17:26.908450+00:00
2026-03-31,category,handbags,equal_weight,monthly,122.98190183505521,122.98190183505523,122.98190183505523,0.0,0,10,4,3,0.0,0.13896103896103917,0.22981901835055218,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2026-04-30,category,handbags,equal_weight,monthly,122.98190183505521,122.98190183505523,122.98190183505523,0.0,0,10,4,3,0.0,0.0,0.22981901835055218,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2026-05-31,category,handbags,equal_weight,monthly,122.98190183505521,122.98190183505523,122.98190183505523,0.0,0,10,4,3,0.0,0.0,0.22981901835055218,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2026-06-30,category,handbags,equal_weight,monthly,122.9819018350552,122.98190183505521,122.98190183505521,0.0,0,10,6,3,0.0,-1.1102230246251565e-16,0.22981901835055196,True,total_return_index_v1,-1.1102230246251565e-16,2026-07-17T23:17:26.908450+00:00
2026-07-02,category,handbags,equal_weight,monthly,113.58080795294856,113.58080795294858,113.58080795294858,0.0,0,10,6,3,0.0,-0.07644290535298026,0.1358080795294856,False,total_return_index_v1,-0.07644290535298037,2026-07-17T23:17:26.908450+00:00
2017-04-13,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-04-30,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-05-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-06-30,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-07-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-08-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-09-30,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-10-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-11-30,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-12-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-01-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-02-28,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-03-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-04-30,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-05-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-06-30,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-07-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-08-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-09-30,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-10-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-11-30,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-12-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-01-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-02-28,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-03-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-04-30,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-05-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-06-30,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-07-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-08-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-09-30,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-10-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-11-30,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,1,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-12-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,1,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-01-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,1,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-02-29,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,2,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-03-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,2,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-04-30,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,2,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-05-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,3,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-06-30,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,4,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-07-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,4,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-08-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,4,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-09-30,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,6,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-10-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,6,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-11-30,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,6,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-12-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,7,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-01-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,8,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-02-28,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,8,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-03-31,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,8,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-04-30,category,handbags,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,8,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-05-31,category,handbags,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,9,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-06-30,category,handbags,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,9,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-07-31,category,handbags,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,9,1,0,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
