date,category,category_market_cap,active_asset_count,direct_observation_market_cap,carried_forward_market_cap,price_effect,new_issuance,removed_capital,pl_contribution,total_market_cap,category_weight,prior_category_market_cap,period_return,return_index,frequency,calculated_at,calculation_version
2021-09-22,wine and whiskey,442860.0,11,0.0,442860.0,0.0,0.0,0.0,0.0,2299120.0,0.19262152475729843,442860.0,0.0,93.33082759677555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-24,fossils,316800.0,2,0.0,316800.0,0.0,0.0,0.0,0.0,2307520.0,0.1372902510054084,316800.0,0.0,100.5714285714286,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-24,handbags,894200.0,10,0.0,894200.0,0.0,0.0,0.0,0.0,2307520.0,0.387515601164887,894200.0,0.0,91.24011706845933,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-24,watches,653660.0,11,44400.0,609260.0,8399.999999999998,0.0,0.0,8399.999999999998,2307520.0,0.2832738177783941,645260.0,0.013018008244738644,128.80259593717543,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-24,wine and whiskey,442860.0,11,0.0,442860.0,0.0,0.0,0.0,0.0,2307520.0,0.1919203300513105,442860.0,0.0,93.33082759677555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-30,fossils,316800.0,2,0.0,316800.0,0.0,0.0,0.0,0.0,2307820.0,0.1372724042602976,316800.0,0.0,100.5714285714286,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-30,handbags,894200.0,10,0.0,894200.0,0.0,0.0,0.0,0.0,2307820.0,0.3874652269241102,894200.0,0.0,91.24011706845933,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-30,watches,653960.0,11,30300.0,623660.0,299.9999999999989,0.0,0.0,299.9999999999989,2307820.0,0.28336698702671786,653660.0,0.00045895419637109747,128.86171042908427,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-09-30,wine and whiskey,442860.0,11,0.0,442860.0,0.0,0.0,0.0,0.0,2307820.0,0.19189538178887436,442860.0,0.0,93.33082759677555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-10-01,fossils,916800.0,3,0.0,316800.0,0.0,600000.0,0.0,0.0,2907820.0,0.31528774133199444,316800.0,0.0,100.5714285714286,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-10-01,handbags,894200.0,10,0.0,894200.0,0.0,0.0,0.0,0.0,2907820.0,0.3075155958759483,894200.0,0.0,91.24011706845933,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-10-01,watches,653960.0,11,0.0,653960.0,0.0,0.0,0.0,0.0,2907820.0,0.22489700187769532,653960.0,0.0,128.86171042908427,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-10-01,wine and whiskey,442860.0,11,0.0,442860.0,0.0,0.0,0.0,0.0,2907820.0,0.15229966091436195,442860.0,0.0,93.33082759677555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-10-15,fossils,916800.0,3,0.0,916800.0,0.0,0.0,0.0,0.0,2913820.0,0.3146385157628131,916800.0,0.0,100.5714285714286,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-10-15,handbags,900200.0,10,56000.0,844200.0,6000.0,0.0,0.0,6000.0,2913820.0,0.308941526930284,894200.0,0.006709908297919842,91.85232988708016,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-10-15,watches,653960.0,11,0.0,653960.0,0.0,0.0,0.0,0.0,2913820.0,0.2244339046337797,653960.0,0.0,128.86171042908427,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-10-15,wine and whiskey,442860.0,11,0.0,442860.0,0.0,0.0,0.0,0.0,2913820.0,0.15198605267312326,442860.0,0.0,93.33082759677555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-10-21,fossils,916800.0,3,0.0,916800.0,0.0,0.0,0.0,0.0,2919320.0,0.3140457366784046,916800.0,0.0,100.5714285714286,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-10-21,handbags,900200.0,10,0.0,900200.0,0.0,0.0,0.0,0.0,2919320.0,0.3083594809750216,900200.0,0.0,91.85232988708016,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-10-21,watches,659460.0,11,15500.0,643960.0,5500.0,0.0,0.0,5500.0,2919320.0,0.22589507145499638,653960.0,0.008410300324178888,129.94547611408024,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-10-21,wine and whiskey,442860.0,11,0.0,442860.0,0.0,0.0,0.0,0.0,2919320.0,0.1516997108915775,442860.0,0.0,93.33082759677555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-10-29,fossils,916800.0,3,0.0,916800.0,0.0,0.0,0.0,0.0,2927320.0,0.3131874888976948,916800.0,0.0,100.5714285714286,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-10-29,handbags,900200.0,10,0.0,900200.0,0.0,0.0,0.0,0.0,2927320.0,0.3075167730210568,900200.0,0.0,91.85232988708016,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-10-29,watches,667460.0,11,50000.0,617460.0,8000.0,0.0,0.0,8000.0,2927320.0,0.22801060355547054,659460.0,0.012131137597428232,131.52186256498348,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-10-29,wine and whiskey,442860.0,11,0.0,442860.0,0.0,0.0,0.0,0.0,2927320.0,0.15128513452577785,442860.0,0.0,93.33082759677555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-11-01,fossils,916800.0,3,0.0,916800.0,0.0,0.0,0.0,0.0,2972570.0,0.30841998674547616,916800.0,0.0,100.5714285714286,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-11-01,handbags,900200.0,10,0.0,900200.0,0.0,0.0,0.0,0.0,2972570.0,0.3028355934427112,900200.0,0.0,91.85232988708016,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-11-01,watches,634460.0,11,132000.0,502460.0,-33000.0,0.0,0.0,-33000.0,2972570.0,0.21343820330555716,667460.0,-0.049441165013633825,125.01926845500766,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-11-01,wine and whiskey,521110.0,13,0.0,442860.0,0.0,78250.0,0.0,0.0,2972570.0,0.17530621650625552,442860.0,0.0,93.33082759677555,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-11-11,fossils,916800.0,3,0.0,916800.0,0.0,0.0,0.0,0.0,2985620.0,0.30707189796424195,916800.0,0.0,100.5714285714286,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-11-11,handbags,900200.0,10,0.0,900200.0,0.0,0.0,0.0,0.0,2985620.0,0.3015119137733536,900200.0,0.0,91.85232988708016,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-11-11,watches,634460.0,11,0.0,634460.0,0.0,0.0,0.0,0.0,2985620.0,0.21250527528620522,634460.0,0.0,125.01926845500766,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-11-11,wine and whiskey,534160.0,13,54050.0,480110.0,13049.999999999996,0.0,0.0,13049.999999999996,2985620.0,0.17891091297619924,521110.0,0.02504269731918396,95.66808326283054,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-12-20,fossils,916800.0,3,0.0,916800.0,0.0,0.0,0.0,0.0,2982860.0,0.30735602743675533,916800.0,0.0,100.5714285714286,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-12-20,handbags,900200.0,10,0.0,900200.0,0.0,0.0,0.0,0.0,2982860.0,0.3017908986677216,900200.0,0.0,91.85232988708016,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-12-20,watches,631700.0,11,69000.0,562700.0,-2760.0000000000023,0.0,0.0,-2760.0000000000023,2982860.0,0.21177661707220588,634460.0,-0.004350156038205766,124.47541512944605,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2021-12-20,wine and whiskey,534160.0,13,0.0,534160.0,0.0,0.0,0.0,0.0,2982860.0,0.17907645682331721,534160.0,0.0,95.66808326283054,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-01,fossils,916800.0,3,0.0,916800.0,0.0,0.0,0.0,0.0,3062860.0,0.29932807898500097,916800.0,0.0,100.5714285714286,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-01,handbags,900200.0,10,0.0,900200.0,0.0,0.0,0.0,0.0,3062860.0,0.29390830792135453,900200.0,0.0,91.85232988708016,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-01,watches,711700.0,12,0.0,631700.0,0.0,80000.0,0.0,0.0,3062860.0,0.23236452204802047,631700.0,0.0,124.47541512944605,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-01,wine and whiskey,534160.0,13,0.0,534160.0,0.0,0.0,0.0,0.0,3062860.0,0.17439909104562404,534160.0,0.0,95.66808326283054,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-03,fossils,916800.0,3,0.0,916800.0,0.0,0.0,0.0,0.0,3062560.0,0.29935740034480957,916800.0,0.0,100.5714285714286,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-03,handbags,900200.0,10,0.0,900200.0,0.0,0.0,0.0,0.0,3062560.0,0.29393709837521553,900200.0,0.0,91.85232988708016,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-03,watches,711400.0,12,30000.0,681400.0,-299.9999999999989,0.0,0.0,-299.9999999999989,3062560.0,0.2322893265764589,711700.0,-0.00042152592384436804,124.4229455150877,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-03,wine and whiskey,534160.0,13,0.0,534160.0,0.0,0.0,0.0,0.0,3062560.0,0.174416174703516,534160.0,0.0,95.66808326283054,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-10,fossils,914100.0,3,29099.999999999996,885000.0,-2700.000000000001,0.0,0.0,-2700.000000000001,3051860.0,0.29952225855707665,916800.0,-0.0029450261780105125,100.27524308152582,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-10,handbags,900200.0,10,0.0,900200.0,0.0,0.0,0.0,0.0,3051860.0,0.2949676590669297,900200.0,0.0,91.85232988708016,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-10,watches,703400.0,12,64400.0,639000.0,-8000.0,0.0,0.0,-8000.0,3051860.0,0.2304823943431219,711400.0,-0.011245431543435491,123.02375579886518,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-10,wine and whiskey,534160.0,13,0.0,534160.0,0.0,0.0,0.0,0.0,3051860.0,0.17502768803287175,534160.0,0.0,95.66808326283054,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-24,fossils,914100.0,3,0.0,914100.0,0.0,0.0,0.0,0.0,3047360.0,0.29996455948755646,914100.0,0.0,100.27524308152582,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-24,handbags,900200.0,10,0.0,900200.0,0.0,0.0,0.0,0.0,3047360.0,0.2954032342749134,900200.0,0.0,91.85232988708016,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-24,watches,698900.0,12,44000.0,654900.0,-4500.0,0.0,0.0,-4500.0,3047360.0,0.22934605691483775,703400.0,-0.006397497867500657,122.23671158349,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-24,wine and whiskey,534160.0,13,0.0,534160.0,0.0,0.0,0.0,0.0,3047360.0,0.17528614932269243,534160.0,0.0,95.66808326283054,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-31,fossils,914100.0,3,0.0,914100.0,0.0,0.0,0.0,0.0,2991460.0,0.3055698555220528,914100.0,0.0,100.27524308152582,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-31,handbags,877300.0,10,97100.0,780200.0,-22900.000000000007,0.0,0.0,-22900.000000000007,2991460.0,0.29326817005743017,900200.0,-0.025438791379693404,89.51571762934394,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-31,watches,665900.0,12,99000.0,566900.0,-33000.0,0.0,0.0,-33000.0,2991460.0,0.22260033562207082,698900.0,-0.04721705537272858,116.4650540040721,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-01-31,wine and whiskey,534160.0,13,0.0,534160.0,0.0,0.0,0.0,0.0,2991460.0,0.17856163879844625,534160.0,0.0,95.66808326283054,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-02-01,fossils,914100.0,3,0.0,914100.0,0.0,0.0,0.0,0.0,3021460.0,0.3025358601470812,914100.0,0.0,100.27524308152582,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-02-01,handbags,877300.0,10,0.0,877300.0,0.0,0.0,0.0,0.0,3021460.0,0.2903563178066233,877300.0,0.0,89.51571762934394,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-02-01,watches,665900.0,12,0.0,665900.0,0.0,0.0,0.0,0.0,3021460.0,0.22039014251388403,665900.0,0.0,116.4650540040721,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-02-01,wine and whiskey,564160.0,14,0.0,534160.0,0.0,30000.0,0.0,0.0,3021460.0,0.18671767953241147,534160.0,0.0,95.66808326283054,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-02-14,fossils,914100.0,3,0.0,914100.0,0.0,0.0,0.0,0.0,3013660.0,0.30331888799665524,914100.0,0.0,100.27524308152582,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-02-14,handbags,877300.0,10,0.0,877300.0,0.0,0.0,0.0,0.0,3013660.0,0.2911078223820869,877300.0,0.0,89.51571762934394,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-02-14,watches,665900.0,12,0.0,665900.0,0.0,0.0,0.0,0.0,3013660.0,0.22096055958535468,665900.0,0.0,116.4650540040721,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-02-14,wine and whiskey,556360.0,14,63959.99999999999,492400.0,-7800.0,0.0,0.0,-7800.0,3013660.0,0.1846127300359032,564160.0,-0.013825865002836113,94.34538925855855,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-25,fossils,914100.0,3,0.0,914100.0,0.0,0.0,0.0,0.0,2977880.0,0.3069633430494177,914100.0,0.0,100.27524308152582,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-25,handbags,877300.0,10,0.0,877300.0,0.0,0.0,0.0,0.0,2977880.0,0.2946055583166548,877300.0,0.0,89.51571762934394,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-25,watches,630120.0,12,137220.0,492900.0,-35779.99999999999,0.0,0.0,-35779.99999999999,2977880.0,0.2116001987991457,665900.0,-0.053731791560294284,110.20717799826687,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-25,wine and whiskey,556360.0,14,0.0,556360.0,0.0,0.0,0.0,0.0,2977880.0,0.1868308998347818,556360.0,0.0,94.34538925855855,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-28,fossils,914100.0,3,0.0,914100.0,0.0,0.0,0.0,0.0,2949330.0,0.30993479875090274,914100.0,0.0,100.27524308152582,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-28,handbags,872200.0,10,148000.0,724200.0,-5099.9999999999945,0.0,0.0,-5099.9999999999945,2949330.0,0.29572818233293663,877300.0,-0.005813290778524993,88.99533673351623,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-28,watches,606670.0,12,213950.0,392720.0,-23450.000000000004,0.0,0.0,-23450.000000000004,2949330.0,0.2056975652097256,630120.0,-0.037215133625341235,106.1058031425896,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-28,wine and whiskey,556360.0,14,0.0,556360.0,0.0,0.0,0.0,0.0,2949330.0,0.18863945370643503,556360.0,0.0,94.34538925855855,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-29,fossils,911400.0,3,26400.000000000004,885000.0,-2699.999999999996,0.0,0.0,-2699.999999999996,2940130.0,0.30998629312309317,914100.0,-0.0029537249753855965,99.97905759162306,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-29,handbags,861200.0,10,30000.0,831200.0,-11000.0,0.0,0.0,-11000.0,2940130.0,0.2929122181672239,872200.0,-0.012611786287548776,87.87294656604469,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-29,watches,611170.0,12,20000.0,591170.0,4500.0,0.0,0.0,4500.0,2940130.0,0.20787176077248284,606670.0,0.0074175416618589285,106.89284735796475,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-29,wine and whiskey,556360.0,14,0.0,556360.0,0.0,0.0,0.0,0.0,2940130.0,0.18922972793720005,556360.0,0.0,94.34538925855855,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-30,fossils,911400.0,3,0.0,911400.0,0.0,0.0,0.0,0.0,2941830.0,0.3098071608488594,911400.0,0.0,99.97905759162306,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-30,handbags,861200.0,10,0.0,861200.0,0.0,0.0,0.0,0.0,2941830.0,0.29274295251595095,861200.0,0.0,87.87294656604469,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-30,watches,611170.0,12,0.0,611170.0,0.0,0.0,0.0,0.0,2941830.0,0.20775163758612836,611170.0,0.0,106.89284735796475,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-30,wine and whiskey,558060.0,14,69000.0,489060.0,1700.0000000000027,0.0,0.0,1700.0000000000027,2941830.0,0.1896982490490613,556360.0,0.0030555755266374884,94.6336687210281,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-31,fossils,911400.0,3,0.0,911400.0,0.0,0.0,0.0,0.0,2945080.0,0.3094652776834585,911400.0,0.0,99.97905759162306,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-31,handbags,861200.0,10,0.0,861200.0,0.0,0.0,0.0,0.0,2945080.0,0.29241990030831083,861200.0,0.0,87.87294656604469,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-31,watches,611170.0,12,0.0,611170.0,0.0,0.0,0.0,0.0,2945080.0,0.20752237630217177,611170.0,0.0,106.89284735796475,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-03-31,wine and whiskey,561310.0,14,68250.0,493060.0,3250.0,0.0,0.0,3250.0,2945080.0,0.1905924457060589,558060.0,0.0058237465505501795,95.1847912228081,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-04-11,fossils,911400.0,3,0.0,911400.0,0.0,0.0,0.0,0.0,2944080.0,0.3095703921089101,911400.0,0.0,99.97905759162306,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-04-11,handbags,860200.0,10,51200.0,809000.0,-1000.0,0.0,0.0,-1000.0,2944080.0,0.29217956033803427,861200.0,-0.0011611704598235573,87.77091109627455,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-04-11,watches,611170.0,12,0.0,611170.0,0.0,0.0,0.0,0.0,2944080.0,0.20759286432433902,611170.0,0.0,106.89284735796475,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-04-11,wine and whiskey,561310.0,14,0.0,561310.0,0.0,0.0,0.0,0.0,2944080.0,0.1906571832287166,561310.0,0.0,95.1847912228081,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-06-24,fossils,911400.0,3,0.0,911400.0,0.0,0.0,0.0,0.0,2939580.0,0.31004429204172024,911400.0,0.0,99.97905759162306,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-06-24,handbags,860200.0,10,0.0,860200.0,0.0,0.0,0.0,0.0,2939580.0,0.29262683784758364,860200.0,0.0,87.77091109627455,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-06-24,watches,606670.0,12,44000.0,562670.0,-4500.0,0.0,0.0,-4500.0,2939580.0,0.20637982296790697,611170.0,-0.007362926845231321,106.1058031425896,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-06-24,wine and whiskey,561310.0,14,0.0,561310.0,0.0,0.0,0.0,0.0,2939580.0,0.1909490471427891,561310.0,0.0,95.1847912228081,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-06-27,fossils,912000.0,3,27000.0,885000.0,599.9999999999978,0.0,0.0,599.9999999999978,2917980.0,0.31254497974626283,911400.0,0.0006583278472680476,100.04487658937924,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-06-27,handbags,838000.0,10,67000.0,771000.0,-22200.000000000004,0.0,0.0,-22200.000000000004,2917980.0,0.2871849704247459,860200.0,-0.025807951639153726,85.50572366737742,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-06-27,watches,596670.0,12,38000.0,558670.0,-10000.0,0.0,0.0,-10000.0,2917980.0,0.20448049678202043,606670.0,-0.01648342591524221,104.35681599731143,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-06-27,wine and whiskey,571310.0,14,126250.0,445060.0,10000.0,0.0,0.0,10000.0,2917980.0,0.19578955304697085,561310.0,0.01781546738878692,96.88055276674653,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-06-29,fossils,912000.0,3,0.0,912000.0,0.0,0.0,0.0,0.0,2909430.0,0.3134634619152205,912000.0,0.0,100.04487658937924,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-06-29,handbags,838000.0,10,0.0,838000.0,0.0,0.0,0.0,0.0,2909430.0,0.2880289266282399,838000.0,0.0,85.50572366737742,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-06-29,watches,595870.0,12,25500.0,570370.0,-800.0000000000007,0.0,0.0,-800.0000000000007,2909430.0,0.20480643974936671,596670.0,-0.0013407746325440062,104.21689702568916,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-06-29,wine and whiskey,563560.0,14,43250.0,520310.0,-7750.0,0.0,0.0,-7750.0,2909430.0,0.19370117170717288,571310.0,-0.013565314802821637,95.56633757019424,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-06-30,fossils,912000.0,3,0.0,912000.0,0.0,0.0,0.0,0.0,2890480.0,0.3155185297943594,912000.0,0.0,100.04487658937924,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-06-30,handbags,842000.0,10,144000.0,698000.0,4000.0,0.0,0.0,4000.0,2890480.0,0.2913010987794415,838000.0,0.004773269689737569,85.91386554645798,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-06-30,watches,576040.0,12,228540.0,347500.0,-19829.999999999996,0.0,0.0,-19829.999999999996,2890480.0,0.19928869945476183,595870.0,-0.033279070938291855,100.7486555166026,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-06-30,wine and whiskey,560440.0,14,60840.0,499600.0,-3119.999999999996,0.0,0.0,-3119.999999999996,2890480.0,0.19389167197143728,563560.0,-0.0055362339413727035,95.03725996848544,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-07-01,fossils,912000.0,3,0.0,912000.0,0.0,0.0,0.0,0.0,2910980.0,0.31329655305086257,912000.0,0.0,100.04487658937924,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-07-01,handbags,842000.0,10,0.0,842000.0,0.0,0.0,0.0,0.0,2910980.0,0.28924966849652006,842000.0,0.0,85.91386554645798,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-07-01,watches,576040.0,12,0.0,576040.0,0.0,0.0,0.0,0.0,2910980.0,0.19788524826690668,576040.0,0.0,100.7486555166026,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-07-01,wine and whiskey,580940.0,15,0.0,560440.0,0.0,20500.0,0.0,0.0,2910980.0,0.19956853018571066,560440.0,0.0,95.03725996848544,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-08-01,fossils,912000.0,3,0.0,912000.0,0.0,0.0,0.0,0.0,2924980.0,0.31179700374019653,912000.0,0.0,100.04487658937924,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-08-01,handbags,842000.0,10,0.0,842000.0,0.0,0.0,0.0,0.0,2924980.0,0.2878652161724183,842000.0,0.0,85.91386554645798,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-08-01,watches,576040.0,12,0.0,576040.0,0.0,0.0,0.0,0.0,2924980.0,0.19693809872204254,576040.0,0.0,100.7486555166026,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-08-01,wine and whiskey,594940.0,16,0.0,580940.0,0.0,14000.0,0.0,0.0,2924980.0,0.20339968136534267,580940.0,0.0,95.03725996848544,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-09-26,fossils,912000.0,3,0.0,912000.0,0.0,0.0,0.0,0.0,2920370.0,0.3122891962319843,912000.0,0.0,100.04487658937924,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-09-26,handbags,845000.0,10,38000.0,807000.0,3000.0,0.0,0.0,3000.0,2920370.0,0.2893468978245907,842000.0,0.0035629453681709222,86.2199719557684,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-09-26,watches,566090.0,12,87550.0,478540.0,-9950.0,0.0,0.0,-9950.0,2920370.0,0.1938418762006184,576040.0,-0.01727310603430321,99.00841330705083,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-09-26,wine and whiskey,597280.0,16,63180.0,534100.0,2339.9999999999986,0.0,0.0,2339.9999999999986,2920370.0,0.20452202974280656,594940.0,0.0039331697314015646,95.41105764274883,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
2022-09-27,fossils,912000.0,3,0.0,912000.0,0.0,0.0,0.0,0.0,2910270.0,0.3133729860116072,912000.0,0.0,100.04487658937924,native,2026-07-17T23:15:52.362646+00:00,exchange_history_v2_exit_aware
