asset_id,period_end,observed_at,price_per_share,market_cap,event_type,source_type,source_reference,collected_at,researcher,precision_status,notes,volume,frequency,implied_market_cap,warning_reason
rally-16screag,2024-03-31,2024-03-28T00:00:00Z,35.5,35500.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,35500.0,chart_observation_marked_exact
rally-16screag,2024-06-30,2024-06-28T00:00:00Z,32.1,32100.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,32100.0,chart_observation_marked_exact
rally-16screag,2024-09-30,2024-09-27T00:00:00Z,33.0,33000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,33000.0,chart_observation_marked_exact
rally-16screag,2024-12-31,2024-12-27T00:00:00Z,32.9,32900.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,32900.0,chart_observation_marked_exact
rally-16screag,2025-03-31,2025-03-28T00:00:00Z,33.75,33750.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,33750.0,chart_observation_marked_exact
rally-16screag,2025-06-30,2025-06-27T00:00:00Z,33.75,33750.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,33750.0,chart_observation_marked_exact
rally-16screag,2025-09-30,2025-09-26T00:00:00Z,31.5,31500.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,31500.0,chart_observation_marked_exact
rally-16screag,2025-12-31,2025-12-26T00:00:00Z,32.0,32000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,32000.0,chart_observation_marked_exact
rally-16screag,2026-03-31,2026-03-27T00:00:00Z,32.0,32000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,32000.0,chart_observation_marked_exact
rally-16screag,2026-06-30,2026-06-26T00:00:00Z,31.35,31350.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,31350.0,chart_observation_marked_exact
rally-79stella,2020-12-31,2020-10-05T00:00:00Z,5.0,69000.0,offering_price,rally_app,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Initial offering. Corrected observed_at from 2020-10-01 to 2020-10-05.,,quarterly,69000.0,observed_at_exceeds_quarter_lookback:87d; offering_price_excluded_from_secondary_returns
rally-79stella,2021-03-31,2021-04-15T00:00:00Z,2.75,37950.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,37950.0,observed_at_after_period_end; chart_observation_marked_exact
rally-79stella,2021-06-30,2021-06-28T00:00:00Z,3.5,48300.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,48300.0,chart_observation_marked_exact
rally-79stella,2021-09-30,2021-09-15T00:00:00Z,5.2,71760.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,71760.0,observed_at_exceeds_quarter_lookback:15d; chart_observation_marked_exact
rally-79stella,2021-12-31,2021-12-20T00:00:00Z,5.0,69000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,69000.0,chart_observation_marked_exact
rally-79stella,2022-03-31,2022-03-25T00:00:00Z,4.4,60720.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,60720.00000000001,chart_observation_marked_exact
rally-79stella,2022-06-30,2022-06-30T00:00:00Z,3.8,52440.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,52440.0,chart_observation_marked_exact
rally-79stella,2022-09-30,2022-09-28T00:00:00Z,4.0,55200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,55200.0,chart_observation_marked_exact
rally-79stella,2022-12-31,2022-12-27T00:00:00Z,3.95,54510.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,54510.0,chart_observation_marked_exact
rally-79stella,2023-03-31,2023-03-31T00:00:00Z,6.95,95910.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,95910.0,chart_observation_marked_exact
rally-79stella,2023-06-30,2023-06-30T00:00:00Z,6.5,89700.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,89700.0,chart_observation_marked_exact
rally-79stella,2023-09-30,2023-09-27T00:00:00Z,5.2,71760.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,71760.0,chart_observation_marked_exact
rally-79stella,2023-12-31,2023-12-29T00:00:00Z,4.9,67620.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,67620.0,chart_observation_marked_exact
rally-79stella,2024-03-31,2024-03-25T00:00:00Z,4.8,66240.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,66240.0,chart_observation_marked_exact
rally-79stella,2024-06-30,2024-06-28T00:00:00Z,4.85,66930.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,66930.0,chart_observation_marked_exact
rally-79stella,2024-09-30,2024-09-26T00:00:00Z,6.0,82800.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,82800.0,chart_observation_marked_exact
rally-79stella,2024-12-31,2024-12-31T00:00:00Z,5.2,71760.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,71760.0,chart_observation_marked_exact
rally-79stella,2025-03-31,2025-03-31T00:00:00Z,4.0,55200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,55200.0,chart_observation_marked_exact
rally-79stella,2025-06-30,2025-06-27T00:00:00Z,4.3,59340.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,59340.0,chart_observation_marked_exact
rally-79stella,2025-09-30,2025-09-25T00:00:00Z,4.0,55200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,55200.0,chart_observation_marked_exact
rally-79stella,2025-12-31,2025-12-30T00:00:00Z,5.2,71760.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,71760.0,chart_observation_marked_exact
rally-79stella,2026-03-31,2026-03-30T00:00:00Z,4.8,66240.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,66240.0,chart_observation_marked_exact
rally-79stella,2026-06-30,2026-06-26T00:00:00Z,5.9,81420.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,81420.0,chart_observation_marked_exact
rally-93daytona,2020-09-30,2020-09-01T00:00:00Z,21.0,42000.0,offering_price,rally_app,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Initial offering. Submitted observed_at was 2020-09.,,quarterly,42000.0,observed_at_exceeds_quarter_lookback:29d; offering_price_excluded_from_secondary_returns
rally-93daytona,2020-12-31,2021-01-05T00:00:00Z,23.0,46000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,46000.0,observed_at_after_period_end; chart_observation_marked_exact
rally-93daytona,2021-03-31,2021-03-11T00:00:00Z,16.6,33200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,33200.0,observed_at_exceeds_quarter_lookback:20d; chart_observation_marked_exact
rally-93daytona,2021-06-30,2021-05-25T00:00:00Z,16.6,33200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,33200.0,observed_at_exceeds_quarter_lookback:36d; chart_observation_marked_exact
rally-93daytona,2021-09-30,2021-08-10T00:00:00Z,21.0,42000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,42000.0,observed_at_exceeds_quarter_lookback:51d; chart_observation_marked_exact
rally-93daytona,2021-12-31,2021-10-29T00:00:00Z,25.0,50000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,50000.0,observed_at_exceeds_quarter_lookback:63d; chart_observation_marked_exact
rally-93daytona,2022-03-31,2022-03-25T00:00:00Z,19.5,39000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,39000.0,chart_observation_marked_exact
rally-93daytona,2022-03-31,2022-01-18T00:00:00Z,21.0,42000.0,unknown,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Intraperiod observation preserved; Q1 2022 index bucket uses 2022-03-25 closer to period end.,,quarterly,42000.0,observed_at_exceeds_quarter_lookback:72d
rally-93daytona,2022-06-30,2022-06-30T00:00:00Z,16.0,32000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,32000.0,chart_observation_marked_exact
rally-93daytona,2022-09-30,2022-09-28T00:00:00Z,17.2,34400.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,34400.0,chart_observation_marked_exact
rally-93daytona,2022-12-31,2022-12-27T00:00:00Z,14.65,29300.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,29300.0,chart_observation_marked_exact
rally-93daytona,2023-03-31,2023-03-28T00:00:00Z,19.0,38000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,38000.0,chart_observation_marked_exact
rally-93daytona,2023-06-30,2023-06-26T00:00:00Z,18.0,36000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,36000.0,chart_observation_marked_exact
rally-93daytona,2023-09-30,2023-09-29T00:00:00Z,16.45,32900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,32900.0,chart_observation_marked_exact
rally-93daytona,2023-12-31,2023-12-29T00:00:00Z,15.25,30500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,30500.0,chart_observation_marked_exact
rally-93daytona,2024-03-31,2024-03-28T00:00:00Z,17.0,34000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,34000.0,chart_observation_marked_exact
rally-93daytona,2024-06-30,2024-06-27T00:00:00Z,16.0,32000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,32000.0,chart_observation_marked_exact
rally-93daytona,2024-09-30,2024-09-25T00:00:00Z,16.5,33000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,33000.0,chart_observation_marked_exact
rally-93daytona,2024-12-31,2024-12-30T00:00:00Z,18.0,36000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,36000.0,chart_observation_marked_exact
rally-93daytona,2025-03-31,2025-03-31T00:00:00Z,17.7,35400.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,35400.0,chart_observation_marked_exact
rally-93daytona,2025-06-30,2025-06-27T00:00:00Z,17.55,35100.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,35100.0,chart_observation_marked_exact
rally-93daytona,2025-09-30,2025-09-26T00:00:00Z,14.95,29900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,29900.0,chart_observation_marked_exact
rally-93daytona,2025-12-31,2025-12-31T00:00:00Z,16.0,32000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,32000.0,chart_observation_marked_exact
rally-93daytona,2026-03-31,2026-03-26T00:00:00Z,18.1,36200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,36200.0,chart_observation_marked_exact
rally-93daytona,2026-06-30,2026-06-30T00:00:00Z,18.1,36200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,36200.0,chart_observation_marked_exact
rally-birkinbor,2020-06-30,2020-05-26T00:00:00Z,26.25,52500.0,offering_price,rally_app,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Initial offering,,quarterly,52500.0,observed_at_exceeds_quarter_lookback:35d; offering_price_excluded_from_secondary_returns
rally-birkinbor,2020-12-31,2020-12-01T00:00:00Z,30.0,60000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,60000.0,observed_at_exceeds_quarter_lookback:30d; chart_observation_marked_exact
rally-birkinbor,2021-03-31,2021-04-15T00:00:00Z,20.0,40000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,40000.0,observed_at_after_period_end; chart_observation_marked_exact
rally-birkinbor,2021-06-30,2021-06-23T00:00:00Z,23.0,46000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,46000.0,chart_observation_marked_exact
rally-birkinbor,2021-09-30,2021-09-13T00:00:00Z,20.5,41000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,41000.0,observed_at_exceeds_quarter_lookback:17d; chart_observation_marked_exact
rally-birkinbor,2022-03-31,2022-03-29T00:00:00Z,15.0,30000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,30000.0,chart_observation_marked_exact
rally-birkinbor,2022-06-30,2022-06-30T00:00:00Z,18.0,36000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,36000.0,chart_observation_marked_exact
rally-birkinbor,2022-09-30,2022-09-30T00:00:00Z,20.0,40000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,40000.0,chart_observation_marked_exact
rally-birkinbor,2022-12-31,2022-12-30T00:00:00Z,19.0,38000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,38000.0,chart_observation_marked_exact
rally-birkinbor,2023-03-31,2023-03-27T00:00:00Z,16.95,33900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,33900.0,chart_observation_marked_exact
rally-birkinbor,2023-06-30,2023-06-27T00:00:00Z,19.0,38000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,38000.0,chart_observation_marked_exact
rally-birkinbor,2023-09-30,2023-09-28T00:00:00Z,14.25,28500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,28500.0,chart_observation_marked_exact
rally-birkinbor,2023-12-31,2023-12-29T00:00:00Z,12.15,24300.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,24300.0,chart_observation_marked_exact
rally-birkinbor,2024-03-31,2024-03-22T00:00:00Z,16.35,32700.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,32700.000000000004,chart_observation_marked_exact
rally-birkinbor,2024-06-30,2024-06-24T00:00:00Z,16.25,32500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,32500.0,chart_observation_marked_exact
rally-birkinbor,2024-09-30,2024-09-24T00:00:00Z,17.95,35900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,35900.0,chart_observation_marked_exact
rally-birkinbor,2024-12-31,2024-12-26T00:00:00Z,19.95,39900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,39900.0,chart_observation_marked_exact
rally-birkinbor,2025-03-31,2025-03-28T00:00:00Z,15.0,30000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,30000.0,chart_observation_marked_exact
rally-birkinbor,2025-06-30,2025-06-27T00:00:00Z,20.64,41280.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,41280.0,chart_observation_marked_exact
rally-birkinbor,2025-09-30,2025-09-29T00:00:00Z,23.35,46700.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,46700.0,chart_observation_marked_exact
rally-birkinbor,2025-12-31,2025-12-30T00:00:00Z,21.0,42000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,42000.0,chart_observation_marked_exact
rally-birkinbor,2026-03-31,2026-03-25T00:00:00Z,20.9,41800.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,41800.0,chart_observation_marked_exact
rally-birkinbor,2026-06-30,2026-06-26T00:00:00Z,17.0,34000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,34000.0,chart_observation_marked_exact
rally-birkintan,2022-09-30,2022-09-30T00:00:00Z,28.0,28000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,28000.0,chart_observation_marked_exact
rally-birkintan,2022-12-31,2022-12-27T00:00:00Z,20.0,20000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,20000.0,chart_observation_marked_exact
rally-birkintan,2023-03-31,2023-03-31T00:00:00Z,19.25,19250.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,19250.0,chart_observation_marked_exact
rally-birkintan,2023-06-30,2023-06-27T00:00:00Z,17.5,17500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,17500.0,chart_observation_marked_exact
rally-birkintan,2023-09-30,2023-09-29T00:00:00Z,21.0,21000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,21000.0,chart_observation_marked_exact
rally-birkintan,2023-12-31,2023-12-29T00:00:00Z,28.5,28500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,28500.0,chart_observation_marked_exact
rally-birkintan,2024-03-31,2024-03-28T00:00:00Z,28.5,28500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,28500.0,chart_observation_marked_exact
rally-birkintan,2024-06-30,2024-06-24T00:00:00Z,28.5,28500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,28500.0,chart_observation_marked_exact
rally-birkintan,2024-09-30,2024-09-26T00:00:00Z,25.0,25000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,25000.0,chart_observation_marked_exact
rally-birkintan,2024-12-31,2024-12-30T00:00:00Z,28.65,28650.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,28650.0,chart_observation_marked_exact
rally-birkintan,2025-03-31,2025-03-26T00:00:00Z,28.65,28650.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,28650.0,chart_observation_marked_exact
rally-birkintan,2025-06-30,2025-06-27T00:00:00Z,33.6,33600.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,33600.0,chart_observation_marked_exact
rally-birkintan,2025-09-30,2025-10-01T00:00:00Z,30.0,30000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,30000.0,observed_at_after_period_end; chart_observation_marked_exact
rally-birkintan,2025-12-31,2025-12-26T00:00:00Z,29.95,29950.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,29950.0,chart_observation_marked_exact
rally-birkintan,2026-03-31,2026-03-31T00:00:00Z,29.95,29950.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,29950.0,chart_observation_marked_exact
rally-birkintan,2026-06-30,2026-06-26T00:00:00Z,25.6,25600.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,25600.0,chart_observation_marked_exact
rally-bondwatch,2022-03-31,2022-01-01T00:00:00Z,4.0,80000.0,offering_price,rally_app,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Initial offering. Submitted observed_at was 2022-01.,,quarterly,80000.0,observed_at_exceeds_quarter_lookback:89d; offering_price_excluded_from_secondary_returns
rally-bondwatch,2022-09-30,2022-10-10T00:00:00Z,2.0,40000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,40000.0,observed_at_after_period_end; chart_observation_marked_exact
rally-bondwatch,2022-12-31,2022-12-29T00:00:00Z,1.75,35000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,35000.0,chart_observation_marked_exact
rally-bondwatch,2023-03-31,2023-03-28T00:00:00Z,2.4,48000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,48000.0,chart_observation_marked_exact
rally-bondwatch,2023-06-30,2023-06-30T00:00:00Z,2.25,45000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,45000.0,chart_observation_marked_exact
rally-bondwatch,2023-09-30,2023-09-28T00:00:00Z,2.2,44000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,44000.0,chart_observation_marked_exact
rally-bondwatch,2023-12-31,2023-12-29T00:00:00Z,1.9,38000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,38000.0,chart_observation_marked_exact
rally-bondwatch,2024-03-31,2024-03-25T00:00:00Z,2.3,46000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,46000.0,chart_observation_marked_exact
rally-bondwatch,2024-06-30,2024-06-27T00:00:00Z,2.25,45000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,45000.0,chart_observation_marked_exact
rally-bondwatch,2024-09-30,2024-09-30T00:00:00Z,2.75,55000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,55000.0,chart_observation_marked_exact
rally-bondwatch,2024-12-31,2024-12-27T00:00:00Z,2.45,49000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,49000.0,chart_observation_marked_exact
rally-bondwatch,2025-03-31,2025-03-28T00:00:00Z,2.35,47000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,47000.0,chart_observation_marked_exact
rally-bondwatch,2025-06-30,2025-06-30T00:00:00Z,2.2,44000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,44000.0,chart_observation_marked_exact
rally-bondwatch,2025-09-30,2025-09-29T00:00:00Z,2.2,44000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,44000.0,chart_observation_marked_exact
rally-bondwatch,2025-12-31,2025-12-31T00:00:00Z,2.0,40000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,40000.0,chart_observation_marked_exact
rally-bondwatch,2026-03-31,2026-03-31T00:00:00Z,2.25,45000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,45000.0,chart_observation_marked_exact
rally-bondwatch,2026-06-30,2026-06-29T00:00:00Z,2.05,41000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,41000.0,chart_observation_marked_exact
rally-dimaggio2,2020-12-31,2020-11-01T00:00:00Z,10.5,21000.0,offering_price,rally_app,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Initial offering. Submitted observed_at was 2020-11.,,quarterly,21000.0,observed_at_exceeds_quarter_lookback:60d; offering_price_excluded_from_secondary_returns
rally-dimaggio2,2021-03-31,2021-02-18T00:00:00Z,18.0,36000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,36000.0,observed_at_exceeds_quarter_lookback:41d; chart_observation_marked_exact
rally-dimaggio2,2021-06-30,2021-04-22T00:00:00Z,12.0,24000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,24000.0,observed_at_exceeds_quarter_lookback:69d; chart_observation_marked_exact
rally-dimaggio2,2021-09-30,2021-07-20T00:00:00Z,10.0,20000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,20000.0,observed_at_exceeds_quarter_lookback:72d; chart_observation_marked_exact
rally-dimaggio2,2021-12-31,2022-01-24T00:00:00Z,7.75,15500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,15500.0,observed_at_after_period_end; chart_observation_marked_exact
rally-dimaggio2,2022-03-31,2022-03-29T00:00:00Z,10.0,20000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,20000.0,chart_observation_marked_exact
rally-dimaggio2,2022-06-30,2022-06-24T00:00:00Z,9.0,18000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,18000.0,chart_observation_marked_exact
rally-dimaggio2,2022-09-30,2022-09-28T00:00:00Z,7.0,14000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,14000.0,chart_observation_marked_exact
rally-dimaggio2,2022-12-31,2022-12-30T00:00:00Z,10.0,20000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,20000.0,chart_observation_marked_exact
rally-dimaggio2,2023-03-31,2023-03-29T00:00:00Z,10.95,21900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,21900.0,chart_observation_marked_exact
rally-dimaggio2,2023-06-30,2023-06-30T00:00:00Z,10.95,21900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,21900.0,chart_observation_marked_exact
rally-dimaggio2,2023-09-30,2023-09-28T00:00:00Z,10.0,20000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,20000.0,chart_observation_marked_exact
